candidate_id,target_role,education_level,education_relevance,experience_years,experience_relevance,common_skill_coverage,skill_gap_count,project_count,project_quality_score,project_relevance_score,project_depth_score,project_diversity_score,github_activity_score,live_project_count,portfolio_completeness_score,portfolio_design_score,portfolio_content_score,portfolio_evidence_score,technical_evidence_score,soft_skill_evidence_score,github_available,deployment_available,role_fit_score,portfolio_score,job_ready,shortlisted,hired,successful_candidate,data_origin,split
CAND002680,Data Analyst,MCA,83,0.8,81,68,3,2,56,86,85,88,52,1,57,57,34,55,79,55,1,1,79,51,0,0,0,0,original,train
CAND002681,Data Analyst,MSc,43,0.5,59,71,0,6,52,53,47,69,89,0,66,43,62,81,71,26,1,0,63,64,0,0,0,0,original,test
CAND002682,Data Analyst,MCA,60,1.9,77,81,1,5,75,69,54,68,91,4,74,55,59,98,84,55,1,1,76,72,1,0,0,0,synthetic,train
CAND002683,Data Analyst,BTech,48,2.1,82,82,3,3,55,72,60,67,82,1,71,89,60,62,77,44,1,1,74,70,0,0,0,0,synthetic,train
CAND002684,Data Analyst,MBA,76,1.7,59,73,3,2,49,87,45,54,0,2,91,69,51,67,92,53,0,1,76,71,1,0,0,0,synthetic,train
CAND002685,Data Analyst,BE,69,4.5,73,79,5,3,64,53,43,55,45,2,74,63,58,64,83,55,1,1,72,65,0,0,0,0,synthetic,train
CAND002686,Data Analyst,BBA,86,1.3,94,83,3,3,62,85,48,62,44,2,79,71,87,80,100,33,1,1,88,80,1,1,1,0,synthetic,train
CAND002687,Data Analyst,BTech,63,1.4,68,45,4,3,39,86,57,33,0,0,72,70,47,76,76,55,0,0,66,66,0,0,0,0,synthetic,train
CAND002688,Data Analyst,BBA,84,2.8,56,92,1,4,44,84,59,66,0,2,93,50,34,66,70,40,0,1,79,63,0,0,0,0,synthetic,train
CAND002689,Data Analyst,MCA,21,2.1,73,84,2,4,83,60,54,52,33,2,76,59,55,69,90,63,1,1,68,66,0,0,0,0,synthetic,train
CAND002690,Data Analyst,MBA,79,0.9,50,66,3,6,65,74,48,77,40,4,91,31,53,60,91,46,1,1,70,62,0,0,0,0,synthetic,train
CAND002691,Data Analyst,BSc,54,1.3,69,72,1,4,62,80,40,70,30,4,70,56,39,62,94,72,1,1,74,57,0,0,0,0,synthetic,train
CAND002692,Data Analyst,MSc,80,2.4,64,66,3,3,59,66,47,56,0,1,86,64,76,72,44,49,0,1,67,76,0,0,0,0,synthetic,train
CAND002693,Data Analyst,BE,62,2.4,79,91,1,4,77,73,69,49,4,1,70,54,77,57,77,66,1,1,79,65,1,0,0,0,synthetic,train
CAND002694,Data Analyst,BTech,82,3.0,86,73,3,4,61,69,94,77,0,4,62,81,69,52,87,51,0,1,79,65,1,0,0,0,synthetic,train
CAND002695,Data Analyst,BE,59,1.6,69,85,1,5,76,90,67,66,81,0,35,74,54,74,87,33,1,0,79,57,0,0,0,0,synthetic,train
CAND002696,Data Analyst,MTech,61,1.1,61,96,1,1,62,76,69,48,0,0,63,55,49,67,81,48,0,0,77,59,0,0,0,0,synthetic,train
CAND002697,Data Analyst,BCA,69,6.2,83,95,1,5,72,80,66,66,74,0,99,75,77,72,82,80,1,1,84,82,1,0,0,0,synthetic,train
CAND002698,Data Analyst,BE,74,0.2,66,93,1,5,81,62,60,58,21,0,80,60,45,65,91,59,1,0,79,64,1,0,0,0,synthetic,train
CAND002699,Data Analyst,BSc,66,3.1,54,87,4,2,62,53,37,56,45,0,65,74,30,90,97,62,1,0,71,64,0,0,0,0,synthetic,train
CAND002700,Data Analyst,BTech,58,2.5,90,58,1,2,56,72,64,56,48,0,72,72,87,77,76,35,1,1,72,77,0,0,0,0,synthetic,train
CAND002701,Data Analyst,MBA,86,2.0,59,82,3,4,52,91,51,67,0,4,93,60,48,44,75,44,0,1,78,63,0,0,0,0,synthetic,train
CAND002702,Data Analyst,BE,58,1.1,69,70,3,4,77,65,37,76,0,2,72,87,49,90,85,60,0,1,70,74,0,0,0,0,synthetic,train
CAND002703,Data Analyst,BE,64,5.0,86,85,2,4,86,76,67,68,46,0,68,42,78,52,83,71,1,0,80,61,1,1,0,0,synthetic,train
CAND002704,Data Analyst,MCA,66,4.6,65,90,3,3,77,68,41,43,74,1,82,56,67,86,85,66,1,1,76,74,1,1,0,0,synthetic,train
CAND002705,Data Analyst,BTech,69,1.4,75,85,3,3,69,89,40,48,0,0,78,65,44,65,50,69,0,0,76,64,1,1,0,0,synthetic,train
CAND002706,Data Analyst,BE,72,3.2,89,96,1,4,51,89,46,73,48,1,81,59,75,80,76,90,1,1,87,75,1,1,0,0,synthetic,train
CAND002707,Data Analyst,MCA,65,1.7,71,84,2,4,63,89,51,56,0,2,83,70,56,49,80,42,0,1,78,65,0,0,0,0,synthetic,train
CAND002708,Data Analyst,MTech,72,5.8,83,93,1,4,42,85,58,47,87,0,69,81,69,63,91,68,1,0,86,70,1,1,0,0,synthetic,train
CAND002709,Data Analyst,BE,89,1.5,64,77,2,2,63,78,78,76,0,0,62,60,49,68,96,30,0,0,80,60,0,0,0,0,synthetic,train
CAND002710,Data Analyst,BE,60,3.8,73,74,1,5,86,64,84,52,88,3,97,58,87,94,89,44,1,1,73,86,1,1,0,0,synthetic,train
CAND002711,Data Analyst,BTech,52,0.4,50,62,4,4,60,62,33,52,31,1,77,77,75,37,81,41,1,1,61,66,0,0,0,0,synthetic,train
CAND002712,Data Analyst,MSc,72,2.3,74,79,4,3,52,93,39,60,67,0,55,62,46,52,71,35,1,0,78,53,0,0,0,0,synthetic,train
CAND002713,Data Analyst,PhD,45,1.3,77,95,2,2,66,80,50,44,0,0,49,46,62,78,70,35,0,0,76,59,0,0,0,0,synthetic,train
CAND002714,Data Analyst,BCA,74,3.5,87,73,3,4,72,71,63,42,51,2,74,73,41,73,79,64,1,1,77,65,1,1,0,0,synthetic,train
CAND002715,Data Analyst,BBA,85,2.8,53,68,3,3,49,67,69,41,33,0,99,52,58,66,91,44,1,0,71,71,0,0,0,0,synthetic,train
CAND002716,Data Analyst,BCA,44,2.3,79,90,1,5,75,63,54,49,0,2,73,38,66,52,85,74,0,1,75,59,0,0,0,0,synthetic,train
CAND002717,Data Analyst,BE,70,1.8,70,82,5,1,57,75,19,53,76,0,66,73,49,88,80,43,1,0,75,69,0,0,0,0,synthetic,train
CAND002718,Data Analyst,BSc,59,3.0,93,64,1,5,73,77,58,75,0,4,99,61,72,65,76,57,0,1,75,76,1,0,0,0,synthetic,train
CAND002719,Data Analyst,BE,79,1.8,69,85,3,3,69,91,50,58,70,2,84,53,39,77,90,59,1,1,82,65,1,0,0,0,synthetic,train
CAND002720,Data Analyst,BTech,55,2.0,86,93,3,4,78,79,74,53,35,0,57,30,69,77,77,39,1,0,80,60,0,0,0,0,synthetic,train
CAND002721,Data Analyst,BBA,52,1.3,72,99,0,1,52,76,41,49,20,0,56,82,80,61,90,66,1,0,80,68,1,1,0,0,synthetic,train
CAND002722,Data Analyst,BTech,57,5.3,93,100,1,3,66,78,65,58,65,2,82,41,58,65,82,56,1,1,85,64,1,1,0,0,synthetic,train
CAND002723,Data Analyst,MCA,86,0.5,64,80,2,1,51,78,54,47,83,1,80,79,30,66,99,59,1,1,80,64,1,1,0,0,synthetic,train
CAND002724,Data Analyst,MTech,49,2.4,81,73,3,2,58,70,65,57,0,2,62,59,51,79,76,68,0,1,71,63,0,0,0,0,synthetic,train
CAND002725,Data Analyst,BE,82,3.8,66,97,0,5,78,85,62,66,0,0,94,66,49,58,58,65,0,0,81,68,1,1,0,0,synthetic,train
CAND002726,Data Analyst,BTech,84,0.4,65,94,1,1,57,86,69,57,0,0,72,51,44,70,96,31,0,0,85,60,1,0,0,0,synthetic,train
CAND002727,Data Analyst,BTech,73,0.9,49,78,3,5,70,58,56,42,0,0,85,54,59,55,67,62,0,0,67,65,0,0,0,0,synthetic,train
CAND002728,Data Analyst,MCA,57,2.5,94,95,1,4,62,90,82,41,96,0,78,46,66,86,90,64,1,0,87,71,1,1,0,0,synthetic,train
CAND002729,Data Analyst,MCA,69,0.6,75,69,2,3,54,75,80,59,0,0,76,56,68,71,68,48,0,0,73,69,0,0,0,0,synthetic,train
CAND002730,Data Analyst,BTech,84,1.1,65,91,1,3,75,77,61,53,43,0,73,80,49,48,80,79,1,0,81,62,1,1,1,0,synthetic,train
CAND002731,Data Analyst,MBA,90,1.4,75,84,3,4,59,85,36,59,52,0,80,81,82,95,86,43,1,0,83,84,1,1,1,0,synthetic,train
CAND002732,Data Analyst,BTech,78,3.3,80,73,2,4,73,70,74,86,83,0,85,66,67,79,94,85,1,0,79,75,1,1,0,0,synthetic,train
CAND002733,Data Analyst,BBA,58,2.5,86,63,4,3,72,74,59,59,59,0,68,73,38,80,97,53,1,1,74,64,0,0,0,0,synthetic,train
CAND002734,Data Analyst,BTech,73,1.5,66,86,2,2,63,95,30,76,0,0,60,63,66,49,83,62,0,0,80,59,1,0,0,0,synthetic,train
CAND002735,Data Analyst,BSc,63,3.8,88,76,1,5,52,88,50,88,0,3,82,64,62,48,74,75,0,1,79,65,1,1,1,1,synthetic,train
CAND002736,Data Analyst,BTech,59,0.6,72,67,4,4,57,55,65,73,72,0,63,80,60,63,72,30,1,0,66,66,0,0,0,0,synthetic,train
CAND002737,Data Analyst,BTech,63,2.7,96,82,1,3,59,77,67,54,0,0,63,45,66,55,80,79,0,0,82,58,1,0,0,0,synthetic,train
CAND002738,Data Analyst,BE,62,5.9,72,99,1,4,92,74,66,51,87,1,84,44,67,79,96,66,1,1,82,70,1,0,0,0,synthetic,train
CAND002739,Data Analyst,BSc,57,0.9,60,69,2,6,64,74,48,59,63,0,80,63,56,72,76,40,1,0,68,69,0,0,0,0,synthetic,train
CAND002740,Data Analyst,BE,69,1.8,68,98,1,2,71,86,54,52,0,0,54,66,82,50,83,58,0,0,82,62,1,0,0,0,synthetic,train
CAND002741,Data Analyst,BE,72,2.5,88,99,1,3,60,69,73,68,73,1,67,61,54,76,94,54,1,1,86,65,1,1,0,0,synthetic,train
CAND002742,Data Analyst,MSc,74,2.3,53,78,2,3,59,93,49,46,57,0,80,61,64,92,90,38,1,0,76,75,1,0,0,0,synthetic,train
CAND002743,Data Analyst,BCA,47,2.9,61,72,3,4,55,61,67,53,80,2,82,35,69,69,87,47,1,1,66,66,0,0,0,0,synthetic,train
CAND002744,Data Analyst,BSc,67,0.9,67,86,3,4,72,90,47,54,0,3,72,56,50,53,98,78,0,1,80,59,1,0,0,0,synthetic,train
CAND002745,Data Analyst,MTech,55,2.0,75,87,2,3,58,67,51,48,0,1,63,42,44,58,76,48,0,1,74,53,0,0,0,0,synthetic,train
CAND002746,Data Analyst,MBA,66,2.1,89,67,2,4,61,72,56,54,0,0,75,56,47,58,88,39,0,1,77,60,0,0,0,0,synthetic,train
CAND002747,Data Analyst,BE,76,3.4,77,80,0,4,85,80,49,69,31,2,56,58,68,55,90,57,1,1,81,59,1,0,0,0,synthetic,train
CAND002748,Data Analyst,BBA,57,2.1,68,61,4,4,77,71,49,54,82,0,97,63,82,64,64,74,1,0,65,78,0,0,0,0,synthetic,train
CAND002749,Data Analyst,MCA,73,1.7,65,94,1,3,81,94,66,44,27,0,62,44,63,80,82,64,1,1,82,63,1,0,0,0,synthetic,train
CAND002750,Data Analyst,MCA,78,1.9,70,73,1,4,77,77,67,56,73,2,84,81,52,94,93,58,1,1,78,78,1,0,0,0,synthetic,train
CAND002751,Data Analyst,MBA,72,1.1,68,99,1,3,62,84,46,64,43,0,68,61,90,70,100,84,1,0,85,73,1,0,0,0,synthetic,train
CAND002752,Data Analyst,PhD,85,1.9,49,66,4,4,82,88,73,78,77,0,57,81,41,67,86,34,1,1,72,60,0,0,0,0,synthetic,train
CAND002753,Data Analyst,BBA,77,1.3,58,87,1,3,81,85,61,55,0,0,68,57,64,45,80,45,0,0,78,59,0,0,0,0,synthetic,train
CAND002754,Data Analyst,BE,51,5.3,100,99,0,2,51,100,80,51,68,1,90,47,43,79,91,61,1,1,90,67,1,1,1,0,synthetic,train
CAND002755,Data Analyst,MCA,62,1.6,66,88,2,2,65,75,71,50,0,0,59,53,69,58,64,34,0,0,74,60,0,0,0,0,synthetic,train
CAND002756,Data Analyst,BSc,69,1.5,75,93,1,3,55,56,60,70,0,0,55,58,81,61,88,68,0,0,79,64,1,0,0,0,synthetic,train
CAND002757,Data Analyst,BCA,42,2.8,84,79,3,6,75,59,81,50,43,3,83,40,85,64,89,85,1,1,72,70,1,1,0,0,synthetic,train
CAND002758,Data Analyst,BTech,88,1.0,66,87,2,4,73,74,40,82,36,0,80,74,49,75,99,61,1,0,82,70,1,1,0,0,synthetic,train
CAND002759,Data Analyst,MTech,60,1.0,51,85,3,1,72,58,38,41,0,0,75,42,39,72,71,47,0,0,67,59,0,0,0,0,synthetic,train
CAND002760,Data Analyst,BTech,96,1.8,80,74,3,4,61,77,54,42,0,0,74,81,41,67,67,32,0,0,80,65,0,0,0,0,synthetic,train
CAND002761,Data Analyst,BSc,67,1.0,43,71,3,3,68,63,64,51,40,0,88,85,65,71,82,67,1,0,65,77,0,0,0,0,synthetic,train
CAND002762,Data Analyst,MCA,48,0.9,62,66,2,3,72,67,28,80,70,0,74,67,44,86,74,59,1,0,65,68,0,0,0,0,synthetic,train
CAND002763,Data Analyst,MSc,42,2.3,44,88,2,4,69,92,71,69,14,0,54,63,43,61,83,43,1,0,70,55,0,0,0,0,synthetic,train
CAND002764,Data Analyst,BTech,74,1.4,82,78,3,4,76,76,66,75,0,3,61,18,63,77,73,58,0,1,78,57,0,0,0,0,synthetic,train
CAND002765,Data Analyst,MBA,77,1.3,78,88,2,4,72,67,46,62,57,0,72,52,78,81,95,88,1,0,82,72,1,1,0,0,synthetic,train
CAND002766,Data Analyst,BSc,70,2.0,61,100,1,3,49,82,59,62,0,3,63,74,44,40,70,46,0,1,79,55,0,0,0,0,synthetic,train
CAND002767,Data Analyst,MSc,78,3.0,99,82,2,3,79,84,56,63,52,0,68,41,63,80,75,63,1,0,85,64,1,1,0,0,synthetic,train
CAND002768,Data Analyst,BSc,71,2.2,74,89,1,4,68,84,60,65,21,1,81,39,67,69,64,50,1,1,79,66,1,1,0,0,synthetic,train
CAND002769,Data Analyst,BBA,44,1.1,59,91,0,3,83,89,44,42,0,0,67,57,81,61,82,56,0,0,75,67,0,0,0,0,synthetic,train
CAND002770,Data Analyst,MTech,84,2.9,80,86,2,2,74,86,81,30,67,0,77,36,67,90,90,42,1,0,85,70,1,0,0,0,synthetic,train
CAND002771,Data Analyst,MCA,82,2.8,79,81,3,4,46,87,71,58,58,4,92,57,55,75,100,70,1,1,84,72,1,1,1,1,synthetic,train
CAND002772,Data Analyst,MSc,72,2.2,84,88,3,3,55,64,62,39,0,1,73,81,69,46,65,44,0,1,77,67,0,0,0,0,synthetic,train
CAND002773,Data Analyst,BCA,70,3.0,69,87,1,4,82,71,66,66,0,0,89,61,48,59,75,53,0,0,77,66,1,1,0,0,synthetic,train
CAND002774,Data Analyst,BSc,59,0.9,76,70,2,4,73,86,44,78,0,3,89,53,63,42,72,58,0,1,73,64,0,0,0,0,synthetic,train
CAND002775,Data Analyst,MSc,76,1.7,48,94,1,2,46,92,49,29,23,2,76,64,58,58,75,69,1,1,78,65,1,0,0,0,synthetic,train
CAND002776,Data Analyst,BE,85,2.4,79,91,3,4,58,76,46,43,0,2,91,38,56,76,84,49,0,1,83,68,1,0,0,0,synthetic,train
CAND002777,Data Analyst,BSc,62,1.6,75,71,3,3,52,63,70,60,25,1,96,48,54,41,94,75,1,1,73,62,0,0,0,0,synthetic,train
CAND002778,Data Analyst,BSc,27,1.6,56,85,1,4,73,86,55,87,0,2,72,67,54,75,79,61,0,1,68,67,0,0,0,0,synthetic,train
CAND002779,Data Analyst,BTech,42,1.5,86,80,2,2,62,79,66,55,0,0,55,66,64,57,56,47,0,0,72,60,0,0,0,0,synthetic,train
CAND002780,Data Analyst,BE,63,3.6,96,98,1,5,65,79,61,68,85,0,85,59,74,77,95,60,1,0,88,75,1,1,1,0,synthetic,train
CAND002781,Data Analyst,BTech,19,0.9,37,86,3,3,77,80,66,83,5,1,65,50,51,63,86,69,1,1,62,58,0,0,0,0,synthetic,train
CAND002782,Data Analyst,BCA,70,2.4,45,73,5,3,73,64,61,58,0,0,45,18,47,89,75,53,0,0,65,51,0,0,0,0,synthetic,train
CAND002783,Data Analyst,MSc,66,2.8,70,74,2,5,48,69,65,56,96,1,85,61,48,85,88,47,1,1,74,71,1,0,0,0,synthetic,train
CAND002784,Data Analyst,BCA,57,2.7,90,94,0,2,66,73,61,54,0,2,52,55,38,52,76,43,0,1,82,49,0,0,0,0,synthetic,train
CAND002785,Data Analyst,BBA,68,0.9,59,77,4,2,71,74,55,68,37,1,64,67,65,54,66,51,1,1,70,62,0,0,0,0,synthetic,train
CAND002786,Data Analyst,BCA,88,6.7,78,90,2,5,70,68,76,57,62,2,100,71,63,67,81,69,1,1,82,77,1,1,0,0,synthetic,train
CAND002787,Data Analyst,BTech,58,4.2,93,94,1,2,59,70,58,51,24,1,76,25,62,63,68,59,1,1,81,59,1,1,1,0,synthetic,train
CAND002788,Data Analyst,BE,53,2.7,80,67,2,1,71,65,45,43,0,0,53,78,34,79,84,69,0,0,71,60,0,0,0,0,synthetic,train
CAND002789,Data Analyst,MSc,59,2.3,77,89,0,3,58,86,73,32,0,2,64,55,60,47,79,68,0,1,80,57,1,0,0,0,synthetic,train
CAND002790,Data Analyst,MBA,84,1.5,66,68,3,2,55,76,53,50,48,1,83,53,43,72,68,42,1,1,73,64,0,0,0,0,synthetic,train
CAND002791,Data Analyst,BTech,65,1.4,62,65,3,4,66,81,76,36,30,2,77,58,39,56,86,55,1,1,71,58,0,0,0,0,synthetic,train
CAND002792,Data Analyst,BTech,79,0.9,44,55,3,4,74,73,73,45,0,4,74,46,55,52,50,72,0,1,61,58,0,0,0,0,synthetic,train
CAND002793,Data Analyst,BCA,51,2.5,65,88,2,3,56,75,64,62,0,0,61,55,64,53,68,44,0,0,72,59,0,0,0,0,synthetic,train
CAND002794,Data Analyst,BTech,90,0.8,74,85,3,3,60,93,44,40,0,2,52,69,54,42,51,65,0,1,80,53,0,0,0,0,synthetic,train
CAND002795,Data Analyst,MBA,80,2.1,77,83,3,3,74,58,55,67,62,0,82,45,79,80,100,82,1,0,79,73,1,0,0,0,synthetic,train
CAND002796,Data Analyst,BE,76,2.9,77,80,0,3,84,68,74,47,61,1,79,74,61,56,80,63,1,1,78,68,1,0,0,0,synthetic,train
CAND002797,Data Analyst,BSc,49,1.4,81,61,3,2,69,66,42,61,59,1,79,70,37,60,89,72,1,1,69,62,0,0,0,0,synthetic,train
CAND002798,Data Analyst,BE,67,0.8,47,73,4,2,62,94,35,58,0,0,68,58,51,61,81,63,0,0,71,60,0,0,0,0,synthetic,train
CAND002799,Data Analyst,MBA,82,1.5,75,94,1,5,63,77,43,61,63,0,74,68,83,92,88,74,1,0,84,80,1,1,1,0,synthetic,train
CAND002800,Data Analyst,BSc,84,5.5,66,80,0,4,79,92,54,67,0,2,49,64,63,48,89,77,0,1,82,55,1,0,0,0,synthetic,train
CAND002801,Data Engineer,BE,33,0.1,67,87,0,1,42,60,32,35,36,0,50,59,51,6,75,65,1,0,68,41,0,0,0,0,original,train
CAND002802,Data Engineer,BTech,79,0.9,64,76,3,5,75,68,58,50,64,5,90,80,38,76,100,71,1,1,76,72,1,1,0,0,original,train
CAND002803,Data Engineer,BCA,36,1.5,79,83,0,3,77,47,68,84,0,0,66,72,45,75,75,23,0,0,69,64,0,0,0,0,original,test
CAND002804,Data Engineer,BBA,80,1.0,52,80,3,4,61,73,37,26,83,0,81,92,51,89,97,32,1,0,75,78,1,0,0,0,original,validation
CAND002805,Data Engineer,BE,27,0.8,70,30,4,4,69,51,57,90,72,2,92,80,38,89,72,75,1,1,50,75,0,0,0,0,original,train
CAND002806,Data Engineer,MBA,81,6.4,100,85,2,2,45,59,62,63,81,0,86,64,38,47,84,60,1,0,84,60,1,0,0,0,original,train
CAND002807,Data Engineer,MCA,92,1.5,69,98,0,2,59,76,80,27,85,0,68,64,55,71,89,36,1,0,86,65,1,1,0,0,original,test
CAND002808,Data Engineer,BTech,47,4.0,55,100,0,5,62,95,71,23,82,0,76,64,95,95,100,72,1,0,80,83,1,1,0,0,original,test
CAND002809,Data Engineer,BSc,18,1.0,45,51,7,0,75,72,49,68,5,0,59,75,52,49,68,73,1,1,49,58,0,0,0,0,original,train
CAND002810,Data Engineer,MSc,17,0.9,51,74,1,4,86,100,23,98,87,0,74,76,43,92,81,43,1,0,65,71,0,0,0,0,original,train
CAND002811,Data Engineer,MTech,87,5.3,75,91,5,3,29,40,96,35,74,1,71,48,52,70,70,50,1,1,75,61,0,0,0,0,original,train
CAND002812,Data Engineer,MSc,35,7.8,48,100,0,4,86,81,78,68,100,3,90,75,46,64,93,69,1,1,73,70,1,1,0,0,original,test
CAND002813,Data Engineer,MSc,78,0.3,42,68,6,2,36,63,49,50,0,0,80,50,56,49,62,39,0,0,62,60,0,0,0,0,original,test
CAND002814,Data Engineer,BE,24,1.0,63,73,3,0,44,76,29,8,0,0,62,15,60,54,66,62,0,0,62,50,0,0,0,0,original,train
CAND002815,Data Engineer,BE,84,1.2,33,69,2,1,87,67,35,47,52,0,82,47,18,87,64,62,1,0,64,60,0,0,0,0,original,train
CAND002816,Data Engineer,Diploma,76,3.5,60,87,3,4,69,72,62,59,55,1,75,58,55,89,100,53,1,1,78,70,1,1,1,0,original,train
CAND002817,Data Engineer,BTech,81,1.4,75,92,1,4,51,56,76,65,35,4,100,66,24,66,77,58,1,1,79,66,1,1,0,0,original,train
CAND002818,Data Engineer,BSc,84,0.7,75,95,2,0,66,83,28,36,40,0,68,83,60,60,59,76,1,0,82,67,1,1,0,0,original,validation
CAND002819,Data Engineer,MBA,21,2.9,91,100,0,3,50,80,68,58,52,0,74,71,58,75,95,50,1,0,80,70,1,0,0,0,original,train
CAND002820,Data Engineer,BE,86,2.5,74,75,2,2,55,96,41,56,42,0,62,36,54,57,30,45,1,0,76,54,0,0,0,0,original,validation
CAND002821,Data Engineer,BTech,77,3.2,96,89,0,3,40,79,79,23,52,0,84,34,42,42,86,71,1,0,87,53,1,0,0,0,original,test
CAND002822,Data Engineer,BTech,88,1.7,83,56,3,4,63,67,26,69,0,1,63,23,48,47,40,70,0,1,70,47,0,0,0,0,original,validation
CAND002823,Data Engineer,MTech,89,1.0,83,84,0,2,46,61,59,43,0,0,69,58,52,53,77,55,0,0,82,59,1,0,0,0,original,train
CAND002824,Data Engineer,MCA,73,0.8,45,69,2,4,61,66,53,36,53,2,69,36,82,66,70,69,1,1,66,65,0,0,0,0,original,train
CAND002825,Data Engineer,BTech,21,0.9,67,66,2,2,55,43,48,31,0,2,66,45,53,87,54,73,0,1,55,64,0,0,0,0,original,train
CAND002826,Data Engineer,BTech,74,1.4,86,86,2,4,82,80,53,68,18,1,59,91,68,61,84,82,1,1,83,68,1,0,0,0,original,train
CAND002827,Data Engineer,MBA,83,3.5,82,86,3,5,62,100,78,73,45,1,83,53,56,75,76,54,1,1,85,68,1,1,0,0,original,train
CAND002828,Data Engineer,BTech,85,0.4,51,75,3,3,63,67,74,42,0,2,84,78,11,83,80,60,0,1,71,64,0,0,0,0,original,train
CAND002829,Data Engineer,BE,78,1.6,50,50,4,3,73,50,61,85,0,1,55,38,74,37,84,37,0,1,61,52,0,0,0,0,original,train
CAND002830,Data Engineer,BTech,89,1.8,73,100,1,6,76,87,25,97,28,4,83,58,69,58,77,48,1,1,87,68,1,0,0,0,original,train
CAND002831,Data Engineer,MSc,80,1.1,83,52,4,2,11,70,46,62,66,0,43,49,65,57,89,39,1,0,73,53,0,0,0,0,original,train
CAND002832,Data Engineer,BE,75,1.6,59,47,3,4,50,78,42,83,0,3,77,59,75,74,48,46,0,1,62,72,0,0,0,0,original,test
CAND002833,Data Engineer,BTech,92,1.1,68,95,2,0,48,90,69,37,43,0,68,75,45,61,79,56,1,0,85,62,1,0,0,0,original,train
CAND002834,Data Engineer,BBA,86,1.9,78,100,2,5,64,68,54,75,72,0,100,68,41,48,100,44,1,0,87,66,1,0,0,0,original,train
CAND002835,Data Engineer,BTech,35,1.3,73,79,0,5,84,77,52,95,70,4,87,20,47,100,87,59,1,1,72,67,0,0,0,0,original,train
CAND002836,Data Engineer,MTech,15,0.6,54,100,1,3,72,95,68,39,0,0,60,74,10,23,95,84,0,0,73,41,0,0,0,0,original,test
CAND002837,Data Engineer,BTech,50,1.7,62,82,2,3,59,91,42,70,48,3,57,61,64,46,100,9,1,1,76,57,0,0,0,0,original,test
CAND002838,Data Engineer,BTech,89,1.5,72,66,3,3,26,76,57,51,58,0,63,17,84,36,100,59,1,0,78,52,0,0,0,0,original,train
CAND002839,Data Engineer,MSc,80,0.2,54,98,0,0,50,96,60,59,0,0,48,70,37,76,90,19,0,0,84,57,0,0,0,0,original,train
CAND002840,Data Engineer,BE,87,0.7,25,73,5,7,75,81,80,100,57,0,80,37,41,100,100,64,1,0,69,67,0,0,0,0,original,train
CAND002841,Data Engineer,BTech,88,1.3,77,89,0,5,75,72,35,71,75,0,94,54,68,61,68,79,1,0,82,71,1,1,1,1,original,train
CAND002842,Data Engineer,BE,89,1.1,91,57,3,2,73,84,74,48,0,0,26,69,33,62,46,32,0,0,75,45,0,0,0,0,original,train
CAND002843,Data Engineer,BTech,52,2.1,61,59,6,2,47,52,21,71,37,0,59,61,65,53,49,67,1,0,56,59,0,0,0,0,original,validation
CAND002844,Data Engineer,BTech,51,0.2,69,75,3,2,54,73,15,80,21,0,60,51,71,59,69,69,1,0,69,61,0,0,0,0,original,train
CAND002845,Data Engineer,BCA,36,1.8,71,52,4,3,100,55,41,62,72,1,72,51,54,82,69,52,1,1,58,66,0,0,0,0,original,train
CAND002846,Data Engineer,BCA,83,1.7,43,100,1,4,54,89,95,59,85,4,94,27,65,82,100,54,1,1,82,70,1,1,0,0,original,validation
CAND002847,Data Engineer,BE,36,0.3,43,100,0,2,37,54,36,30,0,0,63,25,39,53,59,59,0,0,64,47,0,0,0,0,original,train
CAND002848,Data Engineer,BSc,77,2.8,29,81,2,3,85,98,53,63,48,1,85,38,59,59,87,69,1,1,73,63,0,0,0,0,original,train
CAND002849,Data Engineer,BBA,77,1.4,66,88,0,2,63,61,70,74,92,1,73,66,38,100,100,82,1,1,80,70,1,1,0,0,original,train
CAND002850,Data Engineer,MSc,45,0.7,65,96,1,2,53,82,45,41,0,0,47,57,37,50,74,76,0,0,75,47,0,0,0,0,original,test
CAND002851,Data Engineer,BBA,31,6.4,64,100,0,2,65,82,75,54,68,2,85,69,44,72,80,65,1,1,75,68,1,1,0,0,original,validation
CAND002852,Data Engineer,BTech,49,2.5,79,100,2,5,54,73,83,43,54,1,84,69,58,78,97,83,1,1,81,73,1,0,0,0,original,validation
CAND002853,Data Engineer,BTech,60,2.9,97,87,2,1,64,47,91,48,47,0,72,66,47,88,80,21,1,0,78,69,0,0,0,0,original,train
CAND002854,Data Engineer,BTech,62,5.9,59,94,0,6,81,71,97,63,100,3,100,47,63,79,100,68,1,1,78,75,1,1,0,0,original,validation
CAND002855,Data Engineer,BTech,86,0.4,48,55,4,4,46,87,63,60,56,0,91,91,50,71,87,36,1,0,69,76,0,0,0,0,original,train
CAND002856,Data Engineer,MSc,74,0.5,56,78,2,4,45,39,42,49,88,1,82,47,30,90,50,46,1,1,64,64,0,0,0,0,original,train
CAND002857,Data Engineer,MCA,97,1.2,75,90,0,5,88,74,45,69,0,2,85,48,28,82,73,66,0,1,84,63,1,1,0,0,original,train
CAND002858,Data Engineer,BSc,94,1.9,64,78,3,3,33,80,27,70,64,0,71,39,23,58,87,94,1,0,80,49,1,0,0,0,original,train
